    0 2017 11 15  8 48 21.52   25.4500  141.6080   28.4000  5.20      62 201711150848 0.1646 
    1    10 TS06   17.9660   98.8883    435.0000    11 TS08   20.1604   99.9961    435.0000 p   15.119 
    1    10 TS06   17.9660   98.8883    435.0000    12 TS09   18.7397  100.6862    226.0000 p   15.915 
    1    11 TS08   20.1604   99.9961    435.0000    12 TS09   18.7397  100.6862    226.0000 p    0.796 
    1     2 TS12   15.3686  100.9204     99.0000     3 TS13   13.4360   99.6326     84.0000 p  -16.598 
    1     2 TS12   15.3686  100.9204     99.0000    22 TS15   13.5481   99.3346    140.0000 p  -17.935 
    1     2 TS12   15.3686  100.9204     99.0000    23 TS18   14.4809  100.8931     15.0000 p   -3.735 
    1     2 TS12   15.3686  100.9204     99.0000    24 TS20   14.8773   99.8881     36.0000 p   -9.225 
    1     2 TS12   15.3686  100.9204     99.0000    17 TS32   15.2776  102.6377    159.0000 p   12.436 
    1     2 TS12   15.3686  100.9204     99.0000    25 SRDT   14.3948   99.1213    202.0000 p  -16.384 
    1     2 TS12   15.3686  100.9204     99.0000     9 NAYO   14.3152  101.3209    106.0000 p   -1.105 
    1     3 TS13   13.4360   99.6326     84.0000    22 TS15   13.5481   99.3346    140.0000 p   -1.337 
    1     3 TS13   13.4360   99.6326     84.0000    23 TS18   14.4809  100.8931     15.0000 p   12.863 
    1     3 TS13   13.4360   99.6326     84.0000    24 TS20   14.8773   99.8881     36.0000 p    7.372 
    1     3 TS13   13.4360   99.6326     84.0000     6 TS24   12.7845  101.3428     29.0000 p    9.025 
    1     3 TS13   13.4360   99.6326     84.0000    25 SRDT   14.3948   99.1213    202.0000 p    0.213 
    1     3 TS13   13.4360   99.6326     84.0000     9 NAYO   14.3152  101.3209    106.0000 p   15.493 
    1    22 TS15   13.5481   99.3346    140.0000    23 TS18   14.4809  100.8931     15.0000 p   14.200 
    1    22 TS15   13.5481   99.3346    140.0000    24 TS20   14.8773   99.8881     36.0000 p    8.710 
    1    22 TS15   13.5481   99.3346    140.0000     6 TS24   12.7845  101.3428     29.0000 p   10.362 
    1    22 TS15   13.5481   99.3346    140.0000    25 SRDT   14.3948   99.1213    202.0000 p    1.551 
    1    22 TS15   13.5481   99.3346    140.0000     9 NAYO   14.3152  101.3209    106.0000 p   16.830 
    1    23 TS18   14.4809  100.8931     15.0000    24 TS20   14.8773   99.8881     36.0000 p   -5.490 
    1    23 TS18   14.4809  100.8931     15.0000     6 TS24   12.7845  101.3428     29.0000 p   -3.837 
    1    23 TS18   14.4809  100.8931     15.0000    17 TS32   15.2776  102.6377    159.0000 p   16.171 
    1    23 TS18   14.4809  100.8931     15.0000    25 SRDT   14.3948   99.1213    202.0000 p  -12.649 
